Age,Salary,Department,Experience,Satisfaction,Gender
21.0,,HR,,2,Male
42.0,114633.0,HR,21.0,3,Female
37.0,,Engineering,16.0,5,Female
51.0,75254.0,Marketing,1.0,2,Male
43.0,70096.0,Sales,4.0,5,Female
22.0,83785.0,Marketing,18.0,3,Female
52.0,82344.0,HR,8.0,1,Male
45.0,,Marketing,20.0,5,Male
46.0,112643.0,HR,16.0,3,Female
26.0,98546.0,Marketing,,2,Female
69.0,101091.0,Engineering,,1,Female
55.0,95603.0,Marketing,20.0,5,Female
67.0,58412.0,HR,21.0,3,Female
,140489.0,Sales,21.0,1,Male
,81658.0,Sales,21.0,1,Female
61.0,129841.0,Sales,27.0,4,Male
28.0,,HR,19.0,1,Male
19.0,41549.0,Marketing,23.0,3,Male
64.0,101216.0,Sales,19.0,2,Male
61.0,55739.0,Sales,,4,Female
61.0,51209.0,Sales,19.0,3,Female
26.0,,Engineering,11.0,3,Female
38.0,117968.0,HR,3.0,3,Male
41.0,45116.0,HR,8.0,5,Male
,50045.0,HR,20.0,5,Female
39.0,56327.0,HR,19.0,2,Male
20.0,,HR,10.0,3,Female
29.0,,Engineering,,5,Male
,90139.0,Marketing,5.0,5,Male
47.0,,Engineering,,5,Male
43.0,94148.0,Sales,9.0,2,Male
65.0,102603.0,Engineering,8.0,2,Male
38.0,128095.0,HR,11.0,3,Male
,,Engineering,16.0,4,Male
43.0,72919.0,HR,,3,Female
50.0,113521.0,Engineering,15.0,5,Female
38.0,122905.0,HR,24.0,5,Male
52.0,113400.0,Sales,29.0,1,Male
69.0,118150.0,HR,21.0,3,Female
51.0,88446.0,Engineering,20.0,5,Male
58.0,82428.0,Sales,23.0,5,Female
68.0,77894.0,Engineering,17.0,4,Female
64.0,111149.0,Sales,6.0,1,Female
35.0,36447.0,Marketing,,3,Female
28.0,,Marketing,8.0,2,Female
40.0,69041.0,Marketing,7.0,3,Male
65.0,61315.0,Engineering,2.0,3,Male
39.0,31299.0,Engineering,13.0,4,Female
34.0,135005.0,Sales,,3,Male
22.0,34994.0,Sales,29.0,4,Female
61.0,125414.0,Sales,6.0,4,Male
28.0,111163.0,Sales,29.0,5,Male
,37489.0,HR,5.0,2,Male
32.0,121647.0,Marketing,20.0,4,Male
44.0,62355.0,HR,,1,Male
52.0,103805.0,HR,29.0,1,Male
,98367.0,HR,18.0,2,Male
37.0,,HR,15.0,4,Male
,147409.0,Marketing,,2,Female
51.0,107355.0,HR,10.0,5,Female
19.0,146220.0,Sales,3.0,1,Male
52.0,120349.0,Engineering,,3,Male
,117173.0,Sales,24.0,1,Male
45.0,31996.0,Engineering,,4,Female
64.0,149999.0,Sales,13.0,2,Male
56.0,,Sales,8.0,1,Male
23.0,144965.0,Engineering,22.0,3,Female
,33089.0,Marketing,21.0,3,Female
,128827.0,HR,29.0,2,Female
,,Sales,2.0,2,Male
25.0,75178.0,Marketing,,1,Female
40.0,125965.0,HR,17.0,4,Male
,,Marketing,27.0,5,Female
21.0,,Marketing,18.0,3,Male
,136471.0,HR,,2,Male
64.0,100726.0,Sales,1.0,5,Male
55.0,100111.0,Marketing,12.0,5,Female
32.0,136031.0,Sales,20.0,5,Male
38.0,143682.0,Sales,20.0,4,Male
52.0,64565.0,Sales,21.0,2,Male
63.0,,HR,,3,Female
69.0,,Engineering,8.0,2,Male
31.0,143204.0,Sales,27.0,1,Male
,52884.0,Engineering,,3,Male
29.0,47199.0,Engineering,27.0,2,Male
34.0,90038.0,Marketing,,3,Female
56.0,87786.0,Sales,6.0,1,Male
26.0,139636.0,Sales,,3,Female
,134970.0,Sales,13.0,5,Female
30.0,79294.0,Engineering,12.0,4,Male
32.0,108015.0,HR,19.0,1,Female
,64178.0,Engineering,,3,Female
68.0,,Sales,,1,Female
50.0,30534.0,Sales,24.0,5,Male
23.0,121828.0,Sales,,4,Female
,66132.0,Engineering,25.0,1,Female
,,Sales,27.0,5,Male
44.0,66110.0,Marketing,7.0,5,Male
51.0,88754.0,Sales,12.0,5,Female
,93580.0,HR,10.0,3,Female
55.0,52469.0,Marketing,,2,Female
31.0,94016.0,Sales,12.0,1,Male
53.0,76233.0,Marketing,11.0,2,Female
25.0,132804.0,Sales,4.0,5,Male
52.0,96708.0,HR,19.0,2,Female
,88232.0,Sales,6.0,5,Female
,,Marketing,25.0,5,Male
,116437.0,HR,9.0,4,Female
37.0,136311.0,Engineering,20.0,4,Male
66.0,64409.0,HR,,2,Female
,145159.0,HR,5.0,1,Male
57.0,,HR,27.0,2,Male
41.0,38738.0,Marketing,13.0,1,Female
31.0,133030.0,HR,9.0,2,Male
43.0,,Sales,2.0,3,Female
,54054.0,HR,18.0,3,Male
40.0,59709.0,HR,21.0,1,Male
39.0,139321.0,Sales,1.0,4,Male
65.0,,Sales,24.0,1,Female
36.0,,Engineering,21.0,2,Male
63.0,40358.0,HR,,5,Male
68.0,131613.0,Marketing,10.0,3,Male
20.0,145233.0,HR,2.0,5,Female
59.0,33240.0,HR,28.0,3,Female
36.0,102201.0,Sales,9.0,2,Male
26.0,75689.0,Engineering,2.0,3,Male
45.0,31936.0,HR,23.0,1,Female
37.0,142272.0,Marketing,24.0,5,Male
62.0,121074.0,HR,22.0,5,Male
,73965.0,Marketing,14.0,2,Male
31.0,107534.0,Sales,11.0,5,Male
,30882.0,Engineering,23.0,2,Male
,50224.0,HR,11.0,4,Male
64.0,135227.0,Engineering,17.0,1,Female
69.0,149299.0,HR,4.0,3,Male
31.0,,Marketing,13.0,3,Male
,60825.0,Engineering,7.0,3,Female
53.0,100740.0,HR,,4,Female
57.0,58885.0,Sales,1.0,1,Female
34.0,70056.0,Marketing,13.0,5,Female
47.0,33203.0,Engineering,1.0,5,Male
,90241.0,HR,11.0,1,Female
50.0,32244.0,Engineering,6.0,1,Male
69.0,128322.0,HR,20.0,3,Female
42.0,145329.0,Marketing,3.0,5,Female
31.0,98619.0,Sales,12.0,1,Female
28.0,51584.0,Marketing,5.0,5,Male
,38521.0,Engineering,,1,Female
,,Engineering,26.0,2,Female
31.0,63541.0,HR,26.0,3,Female
47.0,59063.0,Marketing,12.0,1,Male
58.0,,HR,28.0,4,Male
21.0,148206.0,Marketing,27.0,1,Female
21.0,94952.0,Engineering,10.0,2,Male
45.0,123054.0,HR,,4,Female
25.0,,HR,5.0,4,Male
,69752.0,Marketing,26.0,1,Female
,125233.0,Sales,5.0,2,Male
63.0,32567.0,Marketing,9.0,4,Female
39.0,,Sales,27.0,3,Male
58.0,31674.0,Marketing,,3,Male
,106411.0,Engineering,26.0,5,Female
46.0,,HR,27.0,5,Female
66.0,96275.0,Marketing,20.0,2,Male
65.0,97081.0,Engineering,17.0,4,Female
47.0,59140.0,Marketing,10.0,3,Female
29.0,39327.0,HR,21.0,3,Female
52.0,,Marketing,,2,Female
28.0,53331.0,Sales,22.0,4,Male
,53004.0,HR,28.0,2,Female
67.0,137369.0,Sales,16.0,1,Male
38.0,,Engineering,,3,Male
38.0,,Engineering,26.0,2,Female
22.0,84797.0,Marketing,15.0,2,Female
,88095.0,Sales,23.0,1,Male
37.0,43749.0,Sales,17.0,5,Female
54.0,93217.0,HR,26.0,3,Female
,119044.0,Sales,,2,Male
61.0,39045.0,Sales,25.0,3,Male
50.0,50116.0,HR,13.0,5,Male
26.0,48667.0,HR,1.0,2,Female
26.0,105057.0,Sales,25.0,1,Female
,104205.0,Marketing,8.0,3,Male
52.0,57302.0,HR,5.0,1,Male
34.0,41283.0,HR,6.0,5,Female
51.0,60935.0,Sales,23.0,5,Female
41.0,102534.0,Sales,20.0,3,Female
49.0,124342.0,HR,,5,Male
18.0,,Sales,22.0,4,Female
,43440.0,HR,23.0,3,Female
,141001.0,Marketing,11.0,4,Male
40.0,76501.0,Marketing,,5,Female
64.0,117333.0,HR,11.0,3,Male
57.0,,HR,13.0,4,Female
29.0,37868.0,Engineering,12.0,5,Male
29.0,60251.0,Engineering,22.0,2,Male
63.0,107909.0,Sales,2.0,2,Male
,114523.0,Sales,21.0,1,Female
32.0,68729.0,HR,3.0,2,Female
,45734.0,HR,23.0,4,Female
36.0,72429.0,Engineering,4.0,2,Female
43.0,71337.0,Engineering,17.0,3,Male
69.0,70325.0,HR,28.0,3,Female
46.0,113600.0,Marketing,,3,Female
39.0,92514.0,Marketing,22.0,2,Male
57.0,,Sales,6.0,2,Male
38.0,143957.0,HR,7.0,1,Male
68.0,39111.0,HR,15.0,5,Male
55.0,,Sales,11.0,1,Female
,,Engineering,24.0,4,Male
,,Engineering,3.0,3,Female
68.0,110583.0,Marketing,6.0,2,Female
21.0,103620.0,HR,26.0,5,Male
24.0,51751.0,Engineering,2.0,5,Male
45.0,46453.0,Marketing,,2,Male
45.0,115844.0,Marketing,,1,Male
21.0,68968.0,Marketing,9.0,5,Male
39.0,60077.0,Engineering,18.0,1,Female
29.0,138582.0,Engineering,19.0,2,Male
62.0,64775.0,HR,12.0,1,Female
20.0,88144.0,HR,,3,Male
39.0,78570.0,Marketing,,2,Female
,76097.0,Marketing,12.0,2,Female
,54503.0,Engineering,12.0,5,Female
41.0,32779.0,Engineering,18.0,5,Male
,116840.0,HR,,5,Male
44.0,30755.0,HR,17.0,3,Male
58.0,69263.0,Sales,21.0,3,Female
18.0,,HR,16.0,4,Female
25.0,85087.0,Engineering,17.0,2,Male
40.0,72281.0,Marketing,21.0,5,Male
55.0,81482.0,Sales,24.0,2,Female
23.0,,HR,8.0,1,Female
39.0,47400.0,HR,11.0,3,Male
42.0,70115.0,Engineering,24.0,4,Male
35.0,44249.0,Sales,2.0,1,Male
,143183.0,HR,8.0,2,Female
,76825.0,Marketing,12.0,3,Female
23.0,140361.0,Engineering,21.0,5,Male
43.0,54600.0,Sales,,1,Male
,67706.0,HR,,3,Male
25.0,,HR,13.0,2,Male
36.0,129041.0,Sales,22.0,2,Male
,134504.0,Engineering,21.0,1,Female
18.0,71139.0,Sales,17.0,1,Male
46.0,144919.0,Sales,14.0,1,Female
62.0,146605.0,Engineering,,4,Female
66.0,71302.0,HR,,5,Female
52.0,124684.0,Marketing,,3,Female
57.0,,Engineering,6.0,2,Female
31.0,98159.0,Marketing,26.0,2,Female
52.0,38646.0,HR,28.0,5,Female
65.0,43543.0,Sales,,1,Female
62.0,124496.0,Marketing,26.0,1,Male
37.0,52785.0,HR,26.0,2,Male
66.0,,HR,1.0,5,Male
,61406.0,Sales,25.0,2,Male
55.0,,Sales,15.0,1,Male
66.0,81428.0,HR,20.0,3,Female
63.0,53777.0,HR,21.0,1,Female
66.0,,Marketing,18.0,3,Female
,83026.0,HR,28.0,4,Female
,116450.0,HR,26.0,5,Female
37.0,,Marketing,13.0,4,Male
50.0,53548.0,Engineering,24.0,1,Male
,93221.0,Marketing,2.0,5,Female
56.0,67265.0,Marketing,19.0,1,Male
38.0,,Sales,15.0,5,Male
66.0,81287.0,Marketing,,5,Male
,36727.0,HR,,1,Male
,140460.0,HR,25.0,1,Male
58.0,80717.0,HR,18.0,5,Female
26.0,62427.0,Engineering,14.0,5,Male
41.0,46692.0,HR,,1,Male
54.0,61625.0,Engineering,12.0,1,Female
66.0,,HR,20.0,2,Female
58.0,136931.0,Marketing,23.0,2,Female
34.0,71136.0,Sales,6.0,2,Female
41.0,144826.0,HR,,4,Female
,144881.0,Engineering,9.0,5,Female
68.0,82409.0,Engineering,25.0,3,Female
56.0,45577.0,Sales,26.0,4,Female
58.0,115155.0,HR,4.0,5,Male
56.0,141776.0,Marketing,17.0,3,Female
,129246.0,HR,,2,Female
28.0,,HR,16.0,3,Male
63.0,111731.0,Sales,,1,Female
,57689.0,HR,14.0,1,Female
28.0,41154.0,Marketing,26.0,5,Female
,134657.0,Engineering,,4,Female
,124948.0,Sales,14.0,2,Male
62.0,51341.0,Marketing,2.0,5,Male
,127554.0,Engineering,,2,Female
57.0,104681.0,Sales,4.0,1,Male
61.0,,Sales,1.0,4,Male
36.0,76330.0,Engineering,23.0,4,Male
,,Engineering,20.0,1,Male
25.0,117759.0,Marketing,27.0,3,Male
25.0,,HR,14.0,4,Male
62.0,116807.0,HR,8.0,3,Female
29.0,63313.0,HR,25.0,2,Female
,,HR,28.0,4,Male
50.0,108840.0,HR,25.0,1,Male
62.0,64695.0,Marketing,3.0,3,Male
43.0,60225.0,Sales,5.0,2,Female
,,Marketing,6.0,2,Female
45.0,,Marketing,22.0,4,Female
22.0,79156.0,Marketing,,4,Female
25.0,107209.0,Sales,8.0,5,Female
42.0,117453.0,Marketing,6.0,5,Female
44.0,57829.0,Marketing,6.0,4,Male
63.0,110908.0,Sales,,5,Female
40.0,55938.0,Marketing,7.0,1,Female
47.0,89164.0,HR,24.0,1,Female
62.0,84530.0,Engineering,19.0,5,Male
64.0,98199.0,Marketing,7.0,4,Female
40.0,90282.0,Engineering,3.0,1,Male
66.0,,Marketing,8.0,2,Male
64.0,39465.0,Marketing,1.0,4,Female
37.0,33326.0,HR,1.0,3,Female
,33659.0,Sales,,3,Female
35.0,90289.0,Engineering,6.0,4,Male
19.0,57594.0,Sales,10.0,5,Female
21.0,,HR,25.0,1,Male
47.0,34763.0,HR,28.0,1,Male
50.0,118657.0,Engineering,14.0,4,Female
,,Sales,4.0,2,Female
35.0,77588.0,HR,6.0,5,Female
54.0,,Marketing,16.0,2,Male
36.0,41211.0,Marketing,28.0,4,Female
,43569.0,Marketing,21.0,4,Male
45.0,126894.0,Sales,,2,Female
57.0,67860.0,Marketing,1.0,3,Male
37.0,101558.0,Marketing,6.0,4,Female
66.0,75337.0,HR,,5,Female
,82311.0,HR,15.0,2,Male
29.0,43515.0,Marketing,12.0,3,Male
,101695.0,Marketing,3.0,2,Female
32.0,141527.0,HR,11.0,3,Male
58.0,,Engineering,15.0,3,Male
56.0,117227.0,Sales,3.0,5,Male
19.0,54904.0,Sales,14.0,4,Male
46.0,89935.0,HR,2.0,3,Female
58.0,73790.0,Sales,,4,Male
27.0,,HR,4.0,5,Female
19.0,105148.0,HR,26.0,4,Female
68.0,35636.0,HR,19.0,1,Female
28.0,107129.0,HR,12.0,3,Male
30.0,144483.0,Engineering,2.0,5,Female
27.0,32892.0,Marketing,17.0,2,Female
31.0,51672.0,Marketing,,5,Female
35.0,35812.0,Engineering,10.0,3,Female
68.0,126621.0,Sales,,5,Female
26.0,,Sales,22.0,2,Male
56.0,84633.0,Marketing,9.0,1,Female
45.0,,Sales,11.0,3,Male
,85934.0,Marketing,21.0,3,Female
37.0,97334.0,Marketing,15.0,5,Female
23.0,133463.0,Engineering,3.0,4,Male
44.0,59087.0,Sales,16.0,4,Male
,41618.0,Engineering,21.0,2,Female
46.0,38446.0,Marketing,21.0,1,Female
55.0,117182.0,Marketing,21.0,1,Female
20.0,132127.0,Marketing,,5,Female
,78867.0,HR,12.0,5,Female
47.0,81028.0,HR,,4,Male
57.0,90101.0,HR,5.0,1,Female
19.0,57200.0,Engineering,7.0,1,Female
,,Marketing,,1,Male
58.0,118074.0,Sales,21.0,2,Male
29.0,,Engineering,18.0,2,Female
,91465.0,Engineering,21.0,5,Male
60.0,,Engineering,8.0,4,Male
18.0,116436.0,Sales,12.0,3,Male
62.0,148422.0,Marketing,20.0,4,Female
32.0,117892.0,HR,2.0,2,Female
,118559.0,Marketing,10.0,2,Female
54.0,69148.0,Marketing,19.0,5,Male
,112928.0,Engineering,,3,Female
66.0,50698.0,Engineering,25.0,1,Female
48.0,72470.0,Engineering,24.0,3,Male
42.0,,HR,8.0,3,Female
,81660.0,HR,,3,Male
41.0,83910.0,HR,24.0,5,Male
55.0,65450.0,Marketing,,2,Male
45.0,86463.0,Engineering,,1,Male
38.0,,Sales,6.0,3,Female
60.0,,Marketing,12.0,1,Female
35.0,136750.0,HR,25.0,3,Female
53.0,100247.0,Sales,24.0,2,Male
52.0,102015.0,Sales,19.0,1,Female
62.0,61390.0,Engineering,27.0,4,Female
26.0,86116.0,Sales,17.0,2,Male
55.0,,HR,2.0,1,Male
47.0,62152.0,Engineering,11.0,3,Female
61.0,110171.0,Sales,,3,Male
51.0,136379.0,Engineering,23.0,2,Female
49.0,125833.0,Sales,28.0,2,Male
20.0,50836.0,Marketing,22.0,3,Male
,120367.0,Marketing,11.0,1,Female
,96543.0,HR,18.0,4,Male
61.0,85648.0,Marketing,,5,Male
32.0,56331.0,Marketing,15.0,2,Male
58.0,135992.0,Marketing,9.0,3,Female
40.0,40763.0,Sales,15.0,1,Female
57.0,99444.0,Sales,7.0,2,Female
28.0,123109.0,Engineering,20.0,1,Male
65.0,49187.0,Sales,13.0,2,Male
49.0,41957.0,Marketing,13.0,3,Male
53.0,,Sales,1.0,1,Male
50.0,57959.0,HR,20.0,3,Female
41.0,,Engineering,4.0,1,Female
56.0,57105.0,Engineering,24.0,2,Male
51.0,30877.0,Sales,4.0,5,Female
,78353.0,Marketing,,5,Female
,113788.0,Engineering,,4,Female
24.0,126870.0,HR,2.0,4,Male
,114585.0,HR,28.0,3,Female
54.0,113308.0,Engineering,26.0,1,Female
18.0,,Marketing,23.0,4,Female
18.0,,Marketing,15.0,2,Female
64.0,32637.0,Sales,4.0,5,Female
37.0,102778.0,Sales,27.0,1,Male
,72025.0,Engineering,,5,Female
46.0,136917.0,Sales,3.0,1,Female
27.0,131187.0,Sales,,4,Male
35.0,129508.0,Sales,,4,Female
45.0,,HR,3.0,3,Male
,58742.0,Sales,4.0,1,Male
60.0,41831.0,Engineering,10.0,2,Male
64.0,143768.0,Marketing,,4,Male
48.0,145911.0,Sales,,3,Female
44.0,115092.0,Marketing,6.0,4,Female
28.0,120879.0,Sales,29.0,5,Male
66.0,118370.0,Engineering,,4,Female
66.0,76762.0,HR,27.0,1,Male
,134824.0,Engineering,11.0,3,Female
,128958.0,HR,7.0,1,Female
25.0,118741.0,Sales,18.0,2,Male
,48830.0,Sales,4.0,2,Female
65.0,,HR,5.0,4,Male
69.0,,Engineering,4.0,3,Female
29.0,99202.0,Engineering,4.0,3,Female
,67045.0,HR,27.0,3,Female
,116322.0,Sales,13.0,3,Male
48.0,,HR,,4,Male
21.0,,Sales,25.0,1,Male
,137509.0,HR,14.0,4,Female
,56627.0,Sales,11.0,1,Male
67.0,45198.0,HR,29.0,5,Male
22.0,99521.0,Marketing,2.0,5,Male
47.0,141439.0,Sales,22.0,1,Female
41.0,136471.0,Engineering,14.0,4,Female
20.0,59475.0,HR,24.0,2,Female
28.0,,Engineering,24.0,4,Female
62.0,148998.0,HR,27.0,2,Male
21.0,,Engineering,7.0,4,Female
43.0,33681.0,Engineering,26.0,3,Male
44.0,,HR,11.0,3,Female
63.0,148884.0,HR,4.0,5,Male
60.0,123122.0,Engineering,7.0,5,Male
,145260.0,Engineering,29.0,1,Female
59.0,72292.0,Engineering,16.0,2,Male
68.0,133057.0,Sales,,3,Male
,135386.0,Sales,6.0,4,Male
23.0,132306.0,Marketing,27.0,1,Male
32.0,35629.0,Sales,6.0,4,Female
47.0,123246.0,Sales,2.0,3,Female
,125864.0,HR,24.0,3,Male
,107814.0,Marketing,,3,Female
54.0,38417.0,Marketing,27.0,3,Male
59.0,,Sales,7.0,4,Male
,,HR,,1,Female
52.0,104499.0,HR,25.0,3,Male
,144088.0,Marketing,24.0,5,Female
23.0,86574.0,HR,14.0,1,Male
21.0,,Engineering,9.0,5,Female
35.0,120545.0,Sales,15.0,4,Female
26.0,57675.0,Engineering,25.0,3,Male
66.0,131711.0,Marketing,,1,Female
46.0,102267.0,Marketing,18.0,3,Male
30.0,70563.0,HR,,3,Female
64.0,41332.0,HR,23.0,1,Male
,49177.0,Marketing,19.0,3,Female
34.0,119254.0,Marketing,,3,Female
62.0,98447.0,Engineering,7.0,2,Female
49.0,,Engineering,25.0,2,Male
65.0,114335.0,HR,10.0,1,Female
39.0,144938.0,Engineering,10.0,1,Male
21.0,110730.0,HR,2.0,3,Female
22.0,34951.0,HR,14.0,5,Female
54.0,136402.0,Sales,13.0,1,Male
58.0,58333.0,HR,,3,Female
66.0,51673.0,Engineering,29.0,5,Male
30.0,,Marketing,,2,Male
51.0,70870.0,Marketing,9.0,1,Male
62.0,,Engineering,13.0,3,Male
,52821.0,Marketing,9.0,2,Male
40.0,55494.0,HR,13.0,4,Female
68.0,129477.0,Marketing,5.0,2,Male
20.0,104160.0,Engineering,14.0,3,Female
59.0,142698.0,Marketing,5.0,5,Male
51.0,141560.0,HR,9.0,4,Male
49.0,30835.0,HR,8.0,4,Female
62.0,48646.0,Engineering,7.0,4,Female
,107360.0,Engineering,8.0,1,Male
66.0,67335.0,Engineering,22.0,3,Male
38.0,,Sales,3.0,4,Female
63.0,144934.0,Sales,23.0,2,Female
61.0,32429.0,HR,24.0,5,Male
38.0,71950.0,Sales,15.0,3,Male
61.0,90654.0,Sales,8.0,2,Male
28.0,137422.0,Marketing,1.0,1,Female
56.0,139934.0,Sales,7.0,4,Male
21.0,149975.0,Marketing,19.0,2,Female
68.0,98143.0,Engineering,,3,Female
18.0,121186.0,Marketing,14.0,2,Male
45.0,134234.0,Marketing,18.0,1,Male
41.0,127889.0,Engineering,,5,Female
,132326.0,Engineering,14.0,4,Male
30.0,107527.0,HR,24.0,3,Male
64.0,116704.0,HR,25.0,4,Female
,61099.0,HR,19.0,4,Male
28.0,69385.0,HR,19.0,4,Female
53.0,65919.0,Marketing,22.0,2,Female
68.0,,Marketing,27.0,2,Male
,,HR,26.0,5,Female
52.0,101116.0,Sales,17.0,1,Female
35.0,102590.0,HR,,3,Male
57.0,119626.0,Sales,28.0,2,Female
39.0,70387.0,Engineering,19.0,4,Male
41.0,45823.0,Marketing,27.0,1,Female
36.0,76015.0,Marketing,16.0,3,Female
54.0,132877.0,Sales,,3,Female
,45339.0,HR,25.0,3,Female
38.0,33491.0,Marketing,19.0,3,Female
25.0,,Sales,1.0,5,Female
45.0,,Engineering,,3,Female
22.0,45728.0,Engineering,7.0,1,Male
34.0,36997.0,Marketing,,2,Female
,133537.0,HR,23.0,1,Male
53.0,90408.0,Sales,11.0,4,Female
36.0,88097.0,Marketing,5.0,5,Female
44.0,68523.0,Engineering,17.0,5,Male
51.0,55163.0,HR,11.0,4,Male
28.0,,Sales,,1,Male
62.0,,Marketing,26.0,1,Female
64.0,113767.0,Sales,8.0,4,Male
29.0,69619.0,HR,10.0,3,Female
38.0,42126.0,HR,12.0,3,Female
28.0,119131.0,Engineering,10.0,2,Male
56.0,94926.0,HR,,1,Female
,70633.0,Marketing,26.0,1,Male
22.0,107654.0,Sales,18.0,4,Male
34.0,33317.0,HR,10.0,4,Male
,74980.0,HR,,3,Male
58.0,,Marketing,,1,Female
63.0,91646.0,Sales,17.0,1,Female
,73158.0,Sales,20.0,5,Male
23.0,85963.0,Engineering,16.0,2,Male
34.0,77631.0,Engineering,5.0,2,Female
68.0,79316.0,Sales,,3,Female
36.0,135364.0,Marketing,27.0,1,Male
43.0,89342.0,Marketing,15.0,5,Female
65.0,45504.0,Engineering,26.0,1,Female
61.0,,HR,2.0,4,Female
61.0,56660.0,Marketing,13.0,3,Female
,67196.0,HR,22.0,2,Male
49.0,95938.0,Marketing,,1,Female
23.0,,Sales,23.0,3,Male
53.0,87388.0,Engineering,,2,Male
55.0,111297.0,HR,17.0,1,Male
28.0,85501.0,HR,4.0,5,Female
50.0,83309.0,Sales,,3,Female
41.0,57043.0,Marketing,22.0,1,Male
40.0,,HR,25.0,2,Female
32.0,,Marketing,,2,Male
44.0,110691.0,Sales,23.0,5,Male
28.0,136514.0,Engineering,,3,Female
,63132.0,HR,28.0,3,Female
67.0,,Marketing,9.0,1,Female
34.0,45366.0,HR,24.0,2,Male
,123944.0,Marketing,,2,Male
31.0,102107.0,Marketing,9.0,5,Female
,,Marketing,14.0,5,Male
35.0,145267.0,Sales,23.0,3,Male
45.0,87889.0,Engineering,,2,Male
68.0,,HR,16.0,1,Female
64.0,,Engineering,24.0,4,Female
64.0,34150.0,Marketing,23.0,1,Female
21.0,141369.0,Marketing,25.0,5,Male
24.0,49423.0,Engineering,,1,Female
,34137.0,Engineering,17.0,2,Male
52.0,,HR,13.0,3,Male
65.0,140540.0,Marketing,9.0,4,Male
26.0,124438.0,Engineering,15.0,3,Female
25.0,145140.0,Sales,7.0,4,Male
,74921.0,Marketing,1.0,4,Female
62.0,109369.0,Marketing,1.0,2,Male
34.0,96917.0,HR,5.0,2,Female
34.0,,Sales,24.0,5,Female
66.0,64235.0,HR,9.0,5,Female
50.0,108975.0,Sales,12.0,4,Female
49.0,49122.0,HR,6.0,5,Female
25.0,,Sales,28.0,2,Female
36.0,,Sales,,5,Female
55.0,88560.0,Sales,26.0,4,Female
20.0,112800.0,Engineering,28.0,3,Male
22.0,140310.0,Marketing,8.0,1,Male
30.0,98685.0,Sales,15.0,5,Male
64.0,,Engineering,6.0,2,Male
63.0,136196.0,Engineering,,3,Male
48.0,116064.0,HR,6.0,2,Female
33.0,,Marketing,4.0,5,Female
,,Marketing,11.0,4,Female
,,HR,21.0,1,Female
39.0,65897.0,Marketing,,1,Female
46.0,45032.0,HR,3.0,3,Male
39.0,82797.0,Engineering,,1,Male
60.0,65294.0,Engineering,12.0,4,Female
20.0,73827.0,Sales,27.0,2,Male
,,HR,21.0,4,Male
59.0,49751.0,Engineering,,3,Female
38.0,60373.0,Engineering,6.0,3,Female
33.0,60270.0,HR,21.0,1,Male
29.0,40386.0,Engineering,,4,Male
19.0,131859.0,Marketing,6.0,2,Female
58.0,,Engineering,8.0,4,Male
,95184.0,HR,15.0,2,Female
52.0,144316.0,Marketing,18.0,2,Male
47.0,109693.0,Marketing,20.0,4,Male
,,Engineering,,5,Female
64.0,135056.0,Sales,16.0,4,Male
52.0,79597.0,Marketing,,2,Female
36.0,,HR,28.0,3,Male
67.0,33626.0,Sales,21.0,3,Male
,,Sales,17.0,1,Female
43.0,,Marketing,9.0,3,Male
66.0,133801.0,Engineering,,5,Female
,111515.0,Sales,18.0,2,Female
24.0,,Engineering,25.0,4,Male
47.0,,Marketing,23.0,4,Female
,46645.0,HR,5.0,5,Female
20.0,121960.0,Sales,,3,Female
18.0,84144.0,HR,6.0,2,Male
53.0,43382.0,Engineering,12.0,3,Female
,34025.0,Engineering,11.0,1,Female
54.0,73226.0,HR,16.0,3,Male
,109380.0,Marketing,20.0,1,Female
32.0,148910.0,Marketing,17.0,4,Female
54.0,,Sales,20.0,2,Female
30.0,126055.0,Sales,,1,Male
,,Marketing,1.0,3,Male
25.0,33443.0,Marketing,26.0,3,Male
22.0,51395.0,HR,3.0,4,Male
26.0,,Engineering,21.0,5,Male
18.0,63461.0,Engineering,23.0,5,Male
53.0,71115.0,Sales,9.0,3,Female
52.0,140084.0,Marketing,,5,Male
,126887.0,HR,,2,Male
57.0,113732.0,Sales,13.0,5,Male
40.0,142145.0,HR,23.0,2,Male
26.0,109790.0,Marketing,14.0,3,Female
51.0,109557.0,Marketing,,3,Female
63.0,141672.0,Marketing,19.0,3,Male
31.0,,Engineering,23.0,4,Female
21.0,58690.0,Marketing,27.0,5,Male
,31407.0,Sales,27.0,1,Female
48.0,103568.0,Engineering,7.0,1,Male
55.0,88560.0,HR,4.0,3,Male
28.0,77340.0,Sales,12.0,5,Male
,47794.0,Sales,23.0,2,Male
,,HR,27.0,1,Female
20.0,116292.0,Engineering,,3,Male
31.0,135698.0,Sales,2.0,1,Female
30.0,124952.0,Sales,,1,Female
62.0,,Sales,,1,Female
,74354.0,Engineering,18.0,3,Male
51.0,121288.0,Engineering,20.0,3,Female
62.0,108462.0,Engineering,8.0,4,Female
36.0,149020.0,Sales,3.0,4,Female
,,Marketing,26.0,4,Male
33.0,148764.0,HR,6.0,1,Female
19.0,,Marketing,22.0,5,Male
57.0,134403.0,Engineering,13.0,3,Female
34.0,117475.0,Sales,9.0,4,Female
51.0,57307.0,Sales,9.0,5,Male
